SOURCE_ROW,TIME,PI,X,Y,RA,DEC,KEV,MISSION,INSTRUMENT,OBSERVATION_ID,RECORD_KEY
4914094,456551444.450975,445,775,755,350.83478,58.82389,1.62425,suzaku,xis,508011020,suzaku/xis/508011020
4914770,456551450.4509739,522,750,804,350.84875,58.838078,1.9053,suzaku,xis,508011020,suzaku/xis/508011020
4914796,456551450.4509739,1072,681,792,350.88736,58.834595,3.9128,suzaku,xis,508011020,suzaku/xis/508011020
4915002,456551446.4509739,375,619,686,350.92197,58.80389,1.36875,suzaku,xis,508011020,suzaku/xis/508011020
4915045,456551448.4509739,457,722,659,350.86438,58.796097,1.66805,suzaku,xis,508011020,suzaku/xis/508011020
4915450,456551456.4509728,824,707,800,350.8728,58.836914,3.0076,suzaku,xis,508011020,suzaku/xis/508011020
4915530,456551458.4509728,297,735,806,350.85715,58.838654,1.08405,suzaku,xis,508011020,suzaku/xis/508011020
4915591,456551460.4509728,282,816,876,350.8118,58.858917,1.0293,suzaku,xis,508011020,suzaku/xis/508011020
4917888,456551480.45096946,422,806,669,350.81744,58.798992,1.5403,suzaku,xis,508011020,suzaku/xis/508011020
4918224,456551486.4509683,859,780,939,350.83197,58.87716,3.13535,suzaku,xis,508011020,suzaku/xis/508011020
4919535,456551498.4509672,614,663,682,350.89737,58.802746,2.2411,suzaku,xis,508011020,suzaku/xis/508011020
4919671,456551496.4509672,295,731,359,350.8593,58.709248,1.07675,suzaku,xis,508011020,suzaku/xis/508011020
4920573,456551512.4509649,602,751,797,350.84818,58.836052,2.1973,suzaku,xis,508011020,suzaku/xis/508011020
4920609,456551514.4509649,679,883,731,350.77438,58.81693,2.47835,suzaku,xis,508011020,suzaku/xis/508011020
4920661,456551514.4509649,1013,730,868,350.85995,58.8566,3.69745,suzaku,xis,508011020,suzaku/xis/508011020
4921307,456551520.4509638,722,715,889,350.86835,58.862682,2.6353,suzaku,xis,508011020,suzaku/xis/508011020
4921482,456551524.4509638,315,659,824,350.89966,58.843853,1.14975,suzaku,xis,508011020,suzaku/xis/508011020
4921985,456551528.45096266,493,786,954,350.82858,58.8815,1.79945,suzaku,xis,508011020,suzaku/xis/508011020
4922079,456551530.45096266,272,743,825,350.85266,58.844154,0.9928,suzaku,xis,508011020,suzaku/xis/508011020
4923323,456551540.45096153,426,677,707,350.88956,58.809986,1.5549,suzaku,xis,508011020,suzaku/xis/508011020
4925933,456551570.45095706,312,751,815,350.8482,58.841263,1.1388,suzaku,xis,508011020,suzaku/xis/508011020
4926015,456551572.45095706,1690,779,842,350.83252,58.84908,6.1685,suzaku,xis,508011020,suzaku/xis/508011020
4926386,456551572.45095706,140,730,699,350.85992,58.80768,0.511,suzaku,xis,508011020,suzaku/xis/508011020
4926715,456551578.4509559,280,656,804,350.90134,58.838062,1.022,suzaku,xis,508011020,suzaku/xis/508011020
4926752,456551580.4509559,441,819,921,350.81012,58.871944,1.60965,suzaku,xis,508011020,suzaku/xis/508011020
4926785,456551580.4509559,477,709,784,350.87167,58.832283,1.74105,suzaku,xis,508011020,suzaku/xis/508011020
4927077,456551578.4509559,386,626,643,350.91803,58.791443,1.4089,suzaku,xis,508011020,suzaku/xis/508011020
4927323,456551584.4509548,459,832,793,350.8029,58.83489,1.67535,suzaku,xis,508011020,suzaku/xis/508011020
4927654,456551584.4509548,680,819,675,350.81018,58.800728,2.482,suzaku,xis,508011020,suzaku/xis/508011020
4927659,456551584.4509548,389,791,634,350.82584,58.78886,1.41985,suzaku,xis,508011020,suzaku/xis/508011020
4927762,456551586.4509548,511,731,629,350.85934,58.787415,1.86515,suzaku,xis,508011020,suzaku/xis/508011020
4929205,456551602.45095253,512,808,737,350.8163,58.81868,1.8688,suzaku,xis,508011020,suzaku/xis/508011020
4930164,456551614.45095026,797,769,908,350.83813,58.868187,2.90905,suzaku,xis,508011020,suzaku/xis/508011020
4931206,456551622.45094913,277,688,631,350.88336,58.787987,1.01105,suzaku,xis,508011020,suzaku/xis/508011020
4931375,456551626.45094913,702,792,712,350.82526,58.811443,2.5623,suzaku,xis,508011020,suzaku/xis/508011020
4931656,456551632.45094794,445,796,918,350.823,58.87108,1.62425,suzaku,xis,508011020,suzaku/xis/508011020
4931813,456551636.45094794,511,806,770,350.8174,58.82823,1.86515,suzaku,xis,508011020,suzaku/xis/508011020
4932217,456551636.45094794,1390,671,750,350.8929,58.822433,5.0735,suzaku,xis,508011020,suzaku/xis/508011020
4932545,456551644.4509468,519,717,935,350.86725,58.876,1.89435,suzaku,xis,508011020,suzaku/xis/508011020
4933810,456551658.45094454,265,751,855,350.8482,58.85284,0.96725,suzaku,xis,508011020,suzaku/xis/508011020
4933968,456551654.45094454,404,691,676,350.8817,58.801014,1.4746,suzaku,xis,508011020,suzaku/xis/508011020
4934112,456551658.45094454,754,837,658,350.8001,58.795803,2.7521,suzaku,xis,508011020,suzaku/xis/508011020
4934243,456551660.45094454,493,685,603,350.88504,58.77988,1.79945,suzaku,xis,508011020,suzaku/xis/508011020
4934279,456551660.45094454,1764,662,727,350.89795,58.815773,6.4386,suzaku,xis,508011020,suzaku/xis/508011020
4935139,456551672.4509423,1790,834,922,350.80173,58.872234,6.5335,suzaku,xis,508011020,suzaku/xis/508011020
4935250,456551674.4509423,528,768,797,350.83868,58.836052,1.9272,suzaku,xis,508011020,suzaku/xis/508011020
4936516,456551686.45094,300,752,766,350.84763,58.827076,1.095,suzaku,xis,508011020,suzaku/xis/508011020
4937114,456551692.45094,489,849,693,350.7934,58.805935,1.78485,suzaku,xis,508011020,suzaku/xis/508011020
4937352,456551696.4509389,912,733,886,350.85828,58.861816,3.3288,suzaku,xis,508011020,suzaku/xis/508011020
4937573,456551694.4509389,387,770,719,350.83755,58.81347,1.41255,suzaku,xis,508011020,suzaku/xis/508011020
4938066,456551706.45093775,1135,826,884,350.8062,58.861233,4.14275,suzaku,xis,508011020,suzaku/xis/508011020
4938231,456551702.45093775,677,813,723,350.8135,58.814625,2.47105,suzaku,xis,508011020,suzaku/xis/508011020
4938464,456551706.45093775,683,688,715,350.8834,58.812305,2.49295,suzaku,xis,508011020,suzaku/xis/508011020
4938847,456551716.4509366,1111,907,856,350.7609,58.853107,4.05515,suzaku,xis,508011020,suzaku/xis/508011020
4939057,456551712.4509366,805,728,657,350.86102,58.795517,2.93825,suzaku,xis,508011020,suzaku/xis/508011020
4939177,456551714.4509366,403,688,647,350.8834,58.792618,1.47095,suzaku,xis,508011020,suzaku/xis/508011020
4939252,456551716.4509366,1069,738,703,350.85544,58.808838,3.90185,suzaku,xis,508011020,suzaku/xis/508011020
4939835,456551722.4509355,670,776,747,350.8342,58.821575,2.4455,suzaku,xis,508011020,suzaku/xis/508011020
4939923,456551724.4509355,505,763,604,350.84146,58.780178,1.84325,suzaku,xis,508011020,suzaku/xis/508011020
4940264,456551730.4509343,696,683,877,350.88626,58.859203,2.5404,suzaku,xis,508011020,suzaku/xis/508011020
4941080,456551740.45093316,413,699,866,350.8773,58.85602,1.50745,suzaku,xis,508011020,suzaku/xis/508011020
4941486,456551734.45093316,678,933,1024,350.7462,58.901733,2.4747,suzaku,xis,508011020,suzaku/xis/508011020
4941694,456551746.450932,514,798,756,350.8219,58.82418,1.8761,suzaku,xis,508011020,suzaku/xis/508011020
4941817,456551748.450932,510,738,847,350.85547,58.850525,1.8615,suzaku,xis,508011020,suzaku/xis/508011020
4942393,456551752.4509309,565,762,788,350.84204,58.833447,2.06225,suzaku,xis,508011020,suzaku/xis/508011020
4942720,456551752.4509309,506,755,749,350.84595,58.822155,1.8469,suzaku,xis,508011020,suzaku/xis/508011020
4943708,456551760.45092976,2682,762,1104,350.84204,58.924927,9.7893,suzaku,xis,508011020,suzaku/xis/508011020
4943712,456551760.45092976,443,618,403,350.92233,58.721962,1.61695,suzaku,xis,508011020,suzaku/xis/508011020
4945324,456551786.45092636,301,885,739,350.77325,58.819244,1.09865,suzaku,xis,508011020,suzaku/xis/508011020
4946519,456551796.45092523,501,831,632,350.8035,58.788277,1.82865,suzaku,xis,508011020,suzaku/xis/508011020
4947273,456551804.4509241,1514,846,614,350.7951,58.783066,5.5261,suzaku,xis,508011020,suzaku/xis/508011020
4947437,456551806.45092297,408,699,785,350.8773,58.83257,1.4892,suzaku,xis,508011020,suzaku/xis/508011020
4947678,456551812.45092297,229,752,827,350.84763,58.844734,0.83585,suzaku,xis,508011020,suzaku/xis/508011020
4948943,456551824.45092064,460,786,803,350.8286,58.837788,1.679,suzaku,xis,508011020,suzaku/xis/508011020
4949163,456551822.45092064,279,801,678,350.82025,58.801598,1.01835,suzaku,xis,508011020,suzaku/xis/508011020
4949178,456551822.45092064,583,749,697,350.8493,58.8071,2.12795,suzaku,xis,508011020,suzaku/xis/508011020
4949179,456551822.45092064,665,734,651,350.85767,58.79378,2.42725,suzaku,xis,508011020,suzaku/xis/508011020
4949287,456551824.45092064,684,714,763,350.86887,58.826202,2.4966,suzaku,xis,508011020,suzaku/xis/508011020
4950052,456551834.4509195,685,735,624,350.85712,58.785965,2.50025,suzaku,xis,508011020,suzaku/xis/508011020
4950229,456551830.4509195,857,970,1019,350.72546,58.900272,3.12805,suzaku,xis,508011020,suzaku/xis/508011020
4950336,456551840.4509184,639,840,933,350.79834,58.875416,2.33235,suzaku,xis,508011020,suzaku/xis/508011020
4950459,456551842.4509184,1334,753,842,350.84708,58.84908,4.8691,suzaku,xis,508011020,suzaku/xis/508011020
4950651,456551840.4509184,1468,829,631,350.8046,58.78799,5.3582,suzaku,xis,508011020,suzaku/xis/508011020
4951002,456551846.45091724,1268,762,800,350.84204,58.836918,4.6282,suzaku,xis,508011020,suzaku/xis/508011020
4951040,456551848.45091724,498,860,725,350.78723,58.815197,1.8177,suzaku,xis,508011020,suzaku/xis/508011020
4951125,456551850.45091724,533,844,812,350.79614,58.840385,1.94545,suzaku,xis,508011020,suzaku/xis/508011020
4951821,456551856.4509161,349,722,861,350.86444,58.854576,1.27385,suzaku,xis,508011020,suzaku/xis/508011020
4952174,456551856.4509161,488,678,777,350.889,58.83025,1.7812,suzaku,xis,508011020,suzaku/xis/508011020
4952722,456551868.450915,388,670,846,350.89352,58.850224,1.4162,suzaku,xis,508011020,suzaku/xis/508011020
4952985,456551866.450915,685,691,726,350.88174,58.81549,2.50025,suzaku,xis,508011020,suzaku/xis/508011020
4953101,456551868.450915,556,645,684,350.9074,58.803318,2.0294,suzaku,xis,508011020,suzaku/xis/508011020
4953388,456551876.45091385,281,824,771,350.80737,58.82852,1.02565,suzaku,xis,508011020,suzaku/xis/508011020
4953444,456551876.45091385,1701,699,794,350.8773,58.835175,6.20865,suzaku,xis,508011020,suzaku/xis/508011020
4953645,456551872.45091385,872,602,634,350.93143,58.78883,3.1828,suzaku,xis,508011020,suzaku/xis/508011020
4953863,456551878.4509127,639,827,776,350.80566,58.829967,2.33235,suzaku,xis,508011020,suzaku/xis/508011020
4954075,456551882.4509127,500,648,790,350.90582,58.834007,1.825,suzaku,xis,508011020,suzaku/xis/508011020
4955060,456551890.4509116,322,740,713,350.85434,58.811733,1.1753,suzaku,xis,508011020,suzaku/xis/508011020
4955951,456551902.4509094,694,857,831,350.78888,58.845882,2.5331,suzaku,xis,508011020,suzaku/xis/508011020
4956537,456551906.4509094,372,620,700,350.92142,58.80794,1.3578,suzaku,xis,508011020,suzaku/xis/508011020
4956639,456551908.4509094,466,624,695,350.91916,58.806496,1.7009,suzaku,xis,508011020,suzaku/xis/508011020
4956981,456551910.45090824,420,806,524,350.81747,58.757015,1.533,suzaku,xis,508011020,suzaku/xis/508011020
4957013,456551910.45090824,510,759,730,350.84372,58.816654,1.8615,suzaku,xis,508011020,suzaku/xis/508011020
4958227,456551928.450906,703,787,848,350.82803,58.850815,2.56595,suzaku,xis,508011020,suzaku/xis/508011020
4958857,456551934.45090485,474,835,815,350.80118,58.841255,1.7301,suzaku,xis,508011020,suzaku/xis/508011020
4958938,456551936.45090485,561,795,799,350.82358,58.836628,2.04765,suzaku,xis,508011020,suzaku/xis/508011020
4959057,456551940.45090485,552,869,771,350.7822,58.82851,2.0148,suzaku,xis,508011020,suzaku/xis/508011020
4959472,456551940.45090485,715,766,508,350.83978,58.752384,2.60975,suzaku,xis,508011020,suzaku/xis/508011020
4959701,456551944.4509037,502,779,775,350.83252,58.82968,1.8323,suzaku,xis,508011020,suzaku/xis/508011020
4960215,456551946.4509037,513,631,672,350.91525,58.79984,1.87245,suzaku,xis,508011020,suzaku/xis/508011020
4960217,456551946.4509037,279,624,668,350.91916,58.79868,1.01835,suzaku,xis,508011020,suzaku/xis/508011020
4961572,456551962.4509015,532,772,676,350.83646,58.80102,1.9418,suzaku,xis,508011020,suzaku/xis/508011020
4961993,456551972.4509004,689,892,939,350.76923,58.87714,2.51485,suzaku,xis,508011020,suzaku/xis/508011020
4962250,456551968.4509004,660,661,683,350.89847,58.803032,2.409,suzaku,xis,508011020,suzaku/xis/508011020
4962700,456551978.45089924,390,717,826,350.86722,58.844444,1.4235,suzaku,xis,508011020,suzaku/xis/508011020
4962789,456551980.45089924,233,712,780,350.87,58.831127,0.85045,suzaku,xis,508011020,suzaku/xis/508011020
4963138,456551980.45089924,646,674,518,350.89114,58.75527,2.3579,suzaku,xis,508011020,suzaku/xis/508011020
4963491,456551988.45138645,560,762,811,350.84204,58.840103,2.044,suzaku,xis,508011020,suzaku/xis/508011020
4963658,456551984.45138645,967,818,653,350.81073,58.79436,3.52955,suzaku,xis,508011020,suzaku/xis/508011020
4964940,456552004.45089597,1051,878,812,350.77713,58.840378,3.83615,suzaku,xis,508011020,suzaku/xis/508011020
4965281,456552002.45089597,476,676,641,350.89008,58.79088,1.7374,suzaku,xis,508011020,suzaku/xis/508011020
4965311,456552002.45089597,1021,652,733,350.90353,58.817505,3.72665,suzaku,xis,508011020,suzaku/xis/508011020
4966010,456552010.45089483,420,754,758,350.8465,58.82476,1.533,suzaku,xis,508011020,suzaku/xis/508011020
4966260,456552016.4516261,789,848,802,350.7939,58.83749,2.87985,suzaku,xis,508011020,suzaku/xis/508011020
4966446,456552020.4516261,310,780,791,350.83197,58.834312,1.1315,suzaku,xis,508011020,suzaku/xis/508011020
4966502,456552014.4516261,667,760,548,350.84314,58.763966,2.43455,suzaku,xis,508011020,suzaku/xis/508011020
4967315,456552022.4508926,517,671,782,350.89294,58.831696,1.88705,suzaku,xis,508011020,suzaku/xis/508011020
4967368,456552024.4508926,1630,746,677,350.85098,58.80131,5.9495,suzaku,xis,508011020,suzaku/xis/508011020
4967644,456552030.4508915,370,869,763,350.7822,58.826195,1.3505,suzaku,xis,508011020,suzaku/xis/508011020
4967810,456552034.4508915,591,787,804,350.82806,58.838078,2.15715,suzaku,xis,508011020,suzaku/xis/508011020
4968262,456552036.4508915,311,754,612,350.8465,58.782494,1.13515,suzaku,xis,508011020,suzaku/xis/508011020
4968284,456552036.4508915,446,715,715,350.86832,58.81231,1.6279,suzaku,xis,508011020,suzaku/xis/508011020
4969031,456552044.4508904,510,657,672,350.90073,58.799847,1.8615,suzaku,xis,508011020,suzaku/xis/508011020
4969731,456552052.4508893,1344,689,739,350.88284,58.819252,4.9056,suzaku,xis,508011020,suzaku/xis/508011020
4969736,456552052.4508893,359,627,564,350.91742,58.768574,1.31035,suzaku,xis,508011020,suzaku/xis/508011020
4970475,456552062.4508871,598,828,739,350.8051,58.819256,2.1827,suzaku,xis,508011020,suzaku/xis/508011020
4970500,456552062.4508871,721,758,774,350.84427,58.82939,2.63165,suzaku,xis,508011020,suzaku/xis/508011020
4970586,456552064.4508871,534,772,838,350.83646,58.84792,1.9491,suzaku,xis,508011020,suzaku/xis/508011020
4971458,456552076.450886,581,710,784,350.87112,58.832283,2.12065,suzaku,xis,508011020,suzaku/xis/508011020
4972155,456552084.45088494,308,738,853,350.85547,58.85226,1.1242,suzaku,xis,508011020,suzaku/xis/508011020
4972823,456552090.45088387,406,753,856,350.84708,58.85313,1.4819,suzaku,xis,508011020,suzaku/xis/508011020
4973228,456552092.45088387,371,741,613,350.85376,58.782784,1.35415,suzaku,xis,508011020,suzaku/xis/508011020
4973452,456552096.45088273,783,723,843,350.86386,58.849365,2.85795,suzaku,xis,508011020,suzaku/xis/508011020
4973474,456552096.45088273,337,696,902,350.879,58.866444,1.23005,suzaku,xis,508011020,suzaku/xis/508011020
4974118,456552104.45088166,446,770,799,350.83755,58.836628,1.6279,suzaku,xis,508011020,suzaku/xis/508011020
4975343,456552116.4508806,1547,721,735,350.86496,58.8181,5.64655,suzaku,xis,508011020,suzaku/xis/508011020
4975344,456552116.4508806,339,713,709,350.86942,58.81057,1.23735,suzaku,xis,508011020,suzaku/xis/508011020
4975566,456552122.4508795,523,731,770,350.85938,58.82823,1.90895,suzaku,xis,508011020,suzaku/xis/508011020
4976083,456552122.4508795,422,609,460,350.92737,58.73846,1.5403,suzaku,xis,508011020,suzaku/xis/508011020
4976968,456552136.45087737,497,744,962,350.8521,58.883816,1.81405,suzaku,xis,508011020,suzaku/xis/508011020
4978136,456552146.4508763,1922,629,674,350.91635,58.80042,7.0153,suzaku,xis,508011020,suzaku/xis/508011020
4978219,456552148.4508763,1650,668,700,350.8946,58.807957,6.0225,suzaku,xis,508011020,suzaku/xis/508011020
4978394,456552152.4508752,387,687,811,350.884,58.840096,1.41255,suzaku,xis,508011020,suzaku/xis/508011020
4978774,456552154.4508752,553,784,662,350.82974,58.796967,2.01845,suzaku,xis,508011020,suzaku/xis/508011020
4979195,456552162.45087415,1225,669,824,350.89407,58.843857,4.47125,suzaku,xis,508011020,suzaku/xis/508011020
4979312,456552158.45087415,499,717,676,350.8672,58.801018,1.82135,suzaku,xis,508011020,suzaku/xis/508011020
4979769,456552166.4508731,692,693,789,350.88065,58.83373,2.5258,suzaku,xis,508011020,suzaku/xis/508011020
4979991,456552172.4508731,695,750,786,350.84875,58.832867,2.53675,suzaku,xis,508011020,suzaku/xis/508011020
4980290,456552170.4508731,513,786,625,350.8286,58.786255,1.87245,suzaku,xis,508011020,suzaku/xis/508011020
4980304,456552170.4508731,873,777,744,350.83365,58.820705,3.18645,suzaku,xis,508011020,suzaku/xis/508011020
4980940,456552176.450872,397,601,621,350.93198,58.785065,1.44905,suzaku,xis,508011020,suzaku/xis/508011020
4980945,456552178.450872,363,834,591,350.80182,58.77641,1.32495,suzaku,xis,508011020,suzaku/xis/508011020
4981305,456552186.450871,670,831,823,350.80344,58.843575,2.4455,suzaku,xis,508011020,suzaku/xis/508011020
4981340,456552186.450871,531,763,895,350.8415,58.86442,1.93815,suzaku,xis,508011020,suzaku/xis/508011020
4981812,456552188.450871,534,633,673,350.91412,58.80013,1.9491,suzaku,xis,508011020,suzaku/xis/508011020
4981852,456552190.4508699,419,803,784,350.8191,58.832287,1.52935,suzaku,xis,508011020,suzaku/xis/508011020
4982342,456552192.4508699,658,676,772,350.89014,58.828804,2.4017,suzaku,xis,508011020,suzaku/xis/508011020
4982642,456552198.45086884,250,690,868,350.88235,58.856598,0.9125,suzaku,xis,508011020,suzaku/xis/508011020
4982842,456552198.45086884,518,878,722,350.7772,58.814323,1.8907,suzaku,xis,508011020,suzaku/xis/508011020
4982865,456552198.45086884,323,779,701,350.83252,58.808258,1.17895,suzaku,xis,508011020,suzaku/xis/508011020
4983022,456552200.45086884,651,649,672,350.90518,58.799847,2.37615,suzaku,xis,508011020,suzaku/xis/508011020
4983570,456552206.45086783,1436,719,757,350.8661,58.824467,5.2414,suzaku,xis,508011020,suzaku/xis/508011020
4983713,456552208.45086783,468,634,680,350.91357,58.80216,1.7082,suzaku,xis,508011020,suzaku/xis/508011020
4983714,456552208.45086783,555,614,625,350.9247,58.78623,2.02575,suzaku,xis,508011020,suzaku/xis/508011020
4984062,456552216.45086676,332,731,779,350.85938,58.830837,1.2118,suzaku,xis,508011020,suzaku/xis/508011020
4984174,456552220.45086676,368,884,791,350.7738,58.834297,1.3432,suzaku,xis,508011020,suzaku/xis/508011020
4984815,456552226.45086575,494,859,932,350.78772,58.875122,1.8031,suzaku,xis,508011020,suzaku/xis/508011020
